text,label,dhananjay_events
"General policy measures are liable to have appreciable repercussions on conditions of competition in the coal or steel industry within the meaning of Article 67(1) CS, without constituting State aid.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.9428684), 'word': 'General', 'start': 0, 'end': 7}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9997674), 'word': ' policy measures', 'start': 7, 'end': 23}, {'entity_group': 'LABEL_1', 'score': np.float32(0.90430063), 'word': ' are', 'start': 23, 'end': 27}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97432005), 'word': ' liable to have appreciable repercussions', 'start': 27, 'end': 68}, {'entity_group': 'LABEL_1', 'score': np.float32(0.72977483), 'word': ' on conditions', 'start': 68, 'end': 82}, {'entity_group': 'LABEL_0', 'score': np.float32(0.91589946), 'word': ' of competition in the coal or steel industry within the meaning', 'start': 82, 'end': 146}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9997657), 'word': ' of Article ', 'start': 146, 'end': 158}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99333423), 'word': '67(1) CS,', 'start': 158, 'end': 167}, {'entity_group': 'LABEL_1', 'score': np.float32(0.97986686), 'word': ' without constituting', 'start': 167, 'end': 188}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99962234), 'word': ' State aid.', 'start': 188, 'end': 199}]"
"In the present case, it is not contested that Salzgitter is an undertaking that falls within the scope of the ECSC Treaty and that the aid covered by the contested decision does not constitute protective measures falling within the scope of the first indent of Article 67(2) CS.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.9547153), 'word': 'In', 'start': 0, 'end': 2}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9747635), 'word': ' the present case, it is not contested that Salzgitter is an undertaking that falls', 'start': 2, 'end': 85}, {'entity_group': 'LABEL_1', 'score': np.float32(0.975497), 'word': ' within the', 'start': 85, 'end': 96}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9391049), 'word': ' scope', 'start': 96, 'end': 102}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9984641), 'word': ' of the EC', 'start': 102, 'end': 112}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9760618), 'word': 'SC Treaty', 'start': 112, 'end': 121}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9939083), 'word': ' and', 'start': 121, 'end': 125}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99626327), 'word': ' that the aid', 'start': 125, 'end': 138}, {'entity_group': 'LABEL_1', 'score': np.float32(0.869744), 'word': ' covered by the contested', 'start': 138, 'end': 163}, {'entity_group': 'LABEL_0', 'score': np.float32(0.76587737), 'word': ' decision', 'start': 163, 'end': 172}, {'entity_group': 'LABEL_1', 'score': np.float32(0.69948167), 'word': ' does', 'start': 172, 'end': 177}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9147834), 'word': ' not', 'start': 177, 'end': 181}, {'entity_group': 'LABEL_1', 'score': np.float32(0.90584993), 'word': ' constitute protective', 'start': 181, 'end': 203}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98856413), 'word': ' measures falling', 'start': 203, 'end': 220}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99975955), 'word': ' within the', 'start': 220, 'end': 231}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9400398), 'word': ' scope', 'start': 231, 'end': 237}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99666363), 'word': ' of the first', 'start': 237, 'end': 250}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9991322), 'word': ' indent', 'start': 250, 'end': 257}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8994792), 'word': ' of', 'start': 257, 'end': 260}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9961481), 'word': ' Article', 'start': 260, 'end': 268}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9893205), 'word': ' ', 'start': 268, 'end': 269}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9927114), 'word': '67(2) CS.', 'start': 269, 'end': 278}]"
"It follows that the Court of First Instance did not commit an error of law in finding that the Commission was entitled to hold that Article 4(c) CS, and not Article 67 CS, applied to the aid covered by the contested decision.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9555377), 'word': 'It follows that the Court of First Instance did not', 'start': 0, 'end': 51}, {'entity_group': 'LABEL_1', 'score': np.float32(0.96527463), 'word': ' commit', 'start': 51, 'end': 58}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9830995), 'word': ' an error of law', 'start': 58, 'end': 74}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99973994), 'word': ' in', 'start': 74, 'end': 77}, {'entity_group': 'LABEL_0', 'score': np.float32(0.93909365), 'word': ' finding that the Commission was entitled to hold', 'start': 77, 'end': 126}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9764557), 'word': ' that', 'start': 126, 'end': 131}, {'entity_group': 'LABEL_0', 'score': np.float32(0.5268772), 'word': ' Article', 'start': 131, 'end': 139}, {'entity_group': 'LABEL_1', 'score': np.float32(0.95939803), 'word': ' ', 'start': 139, 'end': 140}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9777115), 'word': '4(c', 'start': 140, 'end': 143}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9973584), 'word': ') CS,', 'start': 143, 'end': 148}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9985238), 'word': ' and not Article', 'start': 148, 'end': 164}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8188432), 'word': ' ', 'start': 164, 'end': 165}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9333129), 'word': '67 CS', 'start': 165, 'end': 170}, {'entity_group': 'LABEL_1', 'score': np.float32(0.991265), 'word': ',', 'start': 170, 'end': 171}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9445379), 'word': ' applied to the aid covered by', 'start': 171, 'end': 201}, {'entity_group': 'LABEL_1', 'score': np.float32(0.989748), 'word': ' the', 'start': 201, 'end': 205}, {'entity_group': 'LABEL_0', 'score': np.float32(0.87524676), 'word': ' contested decision.', 'start': 205, 'end': 225}]"
"In light of the response to the first limb of the first plea, it must be held that the second limb of that plea is unfounded, on the same grounds as those set out in relation to that first limb,",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.9547144), 'word': 'In', 'start': 0, 'end': 2}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99169815), 'word': ' light', 'start': 2, 'end': 8}, {'entity_group': 'LABEL_1', 'score': np.float32(0.84446424), 'word': ' of the', 'start': 8, 'end': 15}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8278073), 'word': ' response to the first limb', 'start': 15, 'end': 42}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9804664), 'word': ' of the first', 'start': 42, 'end': 55}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9660203), 'word': ' plea, it must be held', 'start': 55, 'end': 77}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9193258), 'word': ' that', 'start': 77, 'end': 82}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9936557), 'word': ' the second limb of that plea', 'start': 82, 'end': 111}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7887378), 'word': ' is', 'start': 111, 'end': 114}, {'entity_group': 'LABEL_0', 'score': np.float32(0.93509716), 'word': ' unfounded, on the same grounds', 'start': 114, 'end': 145}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8838171), 'word': ' as those set out in', 'start': 145, 'end': 165}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98229146), 'word': ' relation to that first limb,', 'start': 165, 'end': 194}]"
It must be held that the analysis of the Commission’s decision-making practice with regard to aid granted to undertakings that fall under the ECSC Treaty cannot affect the interpretation by the Court of First Instance of Articles 4(c) CS and 67 CS.,prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9556458), 'word': 'It must be held that the analysis of', 'start': 0, 'end': 36}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8190946), 'word': ' the', 'start': 36, 'end': 40}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999965), 'word': ' Commission’', 'start': 40, 'end': 52}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999099), 'word': 's', 'start': 52, 'end': 53}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9969088), 'word': ' decision-making practice', 'start': 53, 'end': 78}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9919225), 'word': ' with', 'start': 78, 'end': 83}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99971324), 'word': ' regard', 'start': 83, 'end': 90}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9932539), 'word': ' to', 'start': 90, 'end': 93}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9387935), 'word': ' aid granted to undertakings that fall', 'start': 93, 'end': 131}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9447174), 'word': ' under the ECSC Treaty', 'start': 131, 'end': 153}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98253256), 'word': ' cannot affect the interpretation by the Court of First Instance of Articles', 'start': 153, 'end': 229}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8880672), 'word': ' ', 'start': 229, 'end': 230}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9998865), 'word': '4', 'start': 230, 'end': 231}, {'entity_group': 'LABEL_1', 'score': np.float32(0.84557277), 'word': '(', 'start': 231, 'end': 232}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8397045), 'word': 'c)', 'start': 232, 'end': 234}, {'entity_group': 'LABEL_1', 'score': np.float32(0.82907665), 'word': ' CS', 'start': 234, 'end': 237}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9998808), 'word': ' and', 'start': 237, 'end': 241}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99551046), 'word': ' ', 'start': 241, 'end': 242}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99998164), 'word': '67 CS.', 'start': 242, 'end': 248}]"
Salzgitter submits that the Court of First Instance committed an error of law in finding that the plea alleging a failure to state reasons in the contested decision was unfounded and had to be dismissed.,prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9867289), 'word': 'Salzgitter', 'start': 0, 'end': 10}, {'entity_group': 'LABEL_1', 'score': np.float32(1.0), 'word': ' submits', 'start': 10, 'end': 18}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999721), 'word': ' that', 'start': 18, 'end': 23}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99636734), 'word': ' the', 'start': 23, 'end': 27}, {'entity_group': 'LABEL_0', 'score': np.float32(0.93997437), 'word': ' Court of First Instance', 'start': 27, 'end': 51}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9469284), 'word': ' committed an', 'start': 51, 'end': 64}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9990233), 'word': ' error', 'start': 64, 'end': 70}, {'entity_group': 'LABEL_1', 'score': np.float32(0.87146825), 'word': ' of', 'start': 70, 'end': 73}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9997235), 'word': ' law', 'start': 73, 'end': 77}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9985258), 'word': ' in', 'start': 77, 'end': 80}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99826837), 'word': ' finding that', 'start': 80, 'end': 93}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9975599), 'word': ' the', 'start': 93, 'end': 97}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999975), 'word': ' plea', 'start': 97, 'end': 102}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99040425), 'word': ' alleging a', 'start': 102, 'end': 113}, {'entity_group': 'LABEL_0', 'score': np.float32(0.6747444), 'word': ' failure to', 'start': 113, 'end': 124}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9965139), 'word': ' state', 'start': 124, 'end': 130}, {'entity_group': 'LABEL_0', 'score': np.float32(0.76828724), 'word': ' reasons in', 'start': 130, 'end': 141}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99297094), 'word': ' the contested', 'start': 141, 'end': 155}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99800414), 'word': ' decision', 'start': 155, 'end': 164}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98303163), 'word': ' was', 'start': 164, 'end': 168}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9603833), 'word': ' unfounded and', 'start': 168, 'end': 182}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9997188), 'word': ' had to', 'start': 182, 'end': 189}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99208736), 'word': ' be dismissed.', 'start': 189, 'end': 203}]"
That is a question of law subject to review by the Court of Justice on an appeal (C‑166/95 P Commission v Daffix [1997] ECR I‑983).,prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.997815), 'word': 'That is a question', 'start': 0, 'end': 18}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98372746), 'word': ' of', 'start': 18, 'end': 21}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9990983), 'word': ' law subject to review by the Court', 'start': 21, 'end': 56}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5829614), 'word': ' of', 'start': 56, 'end': 59}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9822796), 'word': ' Justice on an appeal', 'start': 59, 'end': 80}, {'entity_group': 'LABEL_1', 'score': np.float32(0.954056), 'word': ' (', 'start': 80, 'end': 82}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9691439), 'word': 'C‑166/95 P Commission v Daffix [1997]', 'start': 82, 'end': 119}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6425466), 'word': ' ECR', 'start': 119, 'end': 123}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9994504), 'word': ' I‑983).', 'start': 123, 'end': 131}]"
"According to settled case-law relating to Article 253 EC, which can be applied to Article 15 CS, the statement of reasons required for an act with adverse effects must be appropriate to the measure at issue and must disclose in a clear and unequivocal fashion the reasoning followed by the institution which adopted the measure in such a way as to enable the persons concerned to ascertain the reasons for it and to enable the Court to carry out its review.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.66486245), 'word': 'According', 'start': 0, 'end': 9}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9954033), 'word': ' to', 'start': 9, 'end': 12}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9628965), 'word': ' settled', 'start': 12, 'end': 20}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9983206), 'word': ' case-law', 'start': 20, 'end': 29}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8944067), 'word': ' relating to', 'start': 29, 'end': 41}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96988684), 'word': ' Article 253 EC', 'start': 41, 'end': 56}, {'entity_group': 'LABEL_1', 'score': np.float32(0.95896155), 'word': ',', 'start': 56, 'end': 57}, {'entity_group': 'LABEL_0', 'score': np.float32(0.89535016), 'word': ' which', 'start': 57, 'end': 63}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98023707), 'word': ' can', 'start': 63, 'end': 67}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9900501), 'word': ' be applied', 'start': 67, 'end': 78}, {'entity_group': 'LABEL_1', 'score': np.float32(0.69000745), 'word': ' to', 'start': 78, 'end': 81}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96755826), 'word': ' Article 15 CS', 'start': 81, 'end': 95}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9329578), 'word': ',', 'start': 95, 'end': 96}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9252199), 'word': ' the statement', 'start': 96, 'end': 110}, {'entity_group': 'LABEL_1', 'score': np.float32(0.79804724), 'word': ' of', 'start': 110, 'end': 113}, {'entity_group': 'LABEL_0', 'score': np.float32(0.93779546), 'word': ' reasons required for', 'start': 113, 'end': 134}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9698257), 'word': ' an', 'start': 134, 'end': 137}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9612778), 'word': ' act', 'start': 137, 'end': 141}, {'entity_group': 'LABEL_1', 'score': np.float32(0.91780466), 'word': ' with', 'start': 141, 'end': 146}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8635483), 'word': ' adverse effects must', 'start': 146, 'end': 167}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8570932), 'word': ' be', 'start': 167, 'end': 170}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9956069), 'word': ' appropriate to the measure at issue and', 'start': 170, 'end': 210}, {'entity_group': 'LABEL_1', 'score': np.float32(0.91794175), 'word': ' must disclose', 'start': 210, 'end': 224}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97232854), 'word': ' in', 'start': 224, 'end': 227}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9230657), 'word': ' a clear and', 'start': 227, 'end': 239}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9735503), 'word': ' unequivocal fashion', 'start': 239, 'end': 259}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9773516), 'word': ' the', 'start': 259, 'end': 263}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97066116), 'word': ' reasoning followed by the institution which adopted the measure in', 'start': 263, 'end': 330}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9795997), 'word': ' such', 'start': 330, 'end': 335}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98731875), 'word': ' a way as to', 'start': 335, 'end': 347}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9398325), 'word': ' enable the', 'start': 347, 'end': 358}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9762423), 'word': ' persons concerned to ascertain', 'start': 358, 'end': 389}, {'entity_group': 'LABEL_1', 'score': np.float32(0.73852646), 'word': ' the reasons', 'start': 389, 'end': 401}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9870304), 'word': ' for it and to enable the Court to carry out', 'start': 401, 'end': 445}, {'entity_group': 'LABEL_1', 'score': np.float32(0.50615484), 'word': ' its', 'start': 445, 'end': 449}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999964), 'word': ' review', 'start': 449, 'end': 456}, {'entity_group': 'LABEL_1', 'score': np.float32(0.518738), 'word': '.', 'start': 456, 'end': 457}]"
"It is not necessary for the reasoning to go into all the relevant facts and points of law, since the question whether the statement of reasons meets the requirements of Article 253 EC must be assessed with regard not only to its wording but also to its context and to all the legal rules governing the matter in question (see C‑501/00 Spain v Commission [2004] ECR I‑6717, paragraph 73, and the case-law cited).",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9778355), 'word': 'It is not necessary for the', 'start': 0, 'end': 27}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9524903), 'word': ' reasoning', 'start': 27, 'end': 37}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99798983), 'word': ' to go into all', 'start': 37, 'end': 52}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8033975), 'word': ' the relevant', 'start': 52, 'end': 65}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98418266), 'word': ' facts and points of law, since', 'start': 65, 'end': 96}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7942864), 'word': ' the question', 'start': 96, 'end': 109}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96643656), 'word': ' whether the statement', 'start': 109, 'end': 131}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8997632), 'word': ' of reasons meets the', 'start': 131, 'end': 152}, {'entity_group': 'LABEL_0', 'score': np.float32(0.77192706), 'word': ' requirements of Article', 'start': 152, 'end': 176}, {'entity_group': 'LABEL_1', 'score': np.float32(0.84730446), 'word': ' ', 'start': 176, 'end': 177}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8528377), 'word': '253 EC must be assessed', 'start': 177, 'end': 200}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99924576), 'word': ' with', 'start': 200, 'end': 205}, {'entity_group': 'LABEL_0', 'score': np.float32(0.93331563), 'word': ' regard not only to', 'start': 205, 'end': 224}, {'entity_group': 'LABEL_1', 'score': np.float32(0.728587), 'word': ' its', 'start': 224, 'end': 228}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99988353), 'word': ' wording but also to', 'start': 228, 'end': 248}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8373432), 'word': ' its', 'start': 248, 'end': 252}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9756967), 'word': ' context and to all', 'start': 252, 'end': 271}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9951879), 'word': ' the', 'start': 271, 'end': 275}, {'entity_group': 'LABEL_0', 'score': np.float32(0.977755), 'word': ' legal', 'start': 275, 'end': 281}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9796567), 'word': ' rules governing the', 'start': 281, 'end': 301}, {'entity_group': 'LABEL_0', 'score': np.float32(0.88278484), 'word': ' matter', 'start': 301, 'end': 308}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8805533), 'word': ' in', 'start': 308, 'end': 311}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9643021), 'word': ' question (see C‑501/00 Spain v Commission [', 'start': 311, 'end': 355}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9545026), 'word': '2', 'start': 355, 'end': 356}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9524548), 'word': '004] ECR I‑6717, paragraph 73', 'start': 356, 'end': 385}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999341), 'word': ',', 'start': 385, 'end': 386}, {'entity_group': 'LABEL_0', 'score': np.float32(0.94451946), 'word': ' and the case', 'start': 386, 'end': 399}, {'entity_group': 'LABEL_1', 'score': np.float32(0.73051256), 'word': '-law', 'start': 399, 'end': 403}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97707224), 'word': ' cited).', 'start': 403, 'end': 411}]"
"In paragraph 184 of the judgment under appeal, the Court of First Instance held that its review of Salzgitter’s first three pleas showed sufficiently that the obligation to state reasons was complied with in the contested decision.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.9547144), 'word': 'In', 'start': 0, 'end': 2}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9809496), 'word': ' paragraph 184 of the judgment', 'start': 2, 'end': 32}, {'entity_group': 'LABEL_1', 'score': np.float32(0.90967065), 'word': ' under', 'start': 32, 'end': 38}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999924), 'word': ' appeal', 'start': 38, 'end': 45}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99931574), 'word': ',', 'start': 45, 'end': 46}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99440336), 'word': ' the', 'start': 46, 'end': 50}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999521), 'word': ' Court', 'start': 50, 'end': 56}, {'entity_group': 'LABEL_0', 'score': np.float32(0.7477228), 'word': ' of', 'start': 56, 'end': 59}, {'entity_group': 'LABEL_1', 'score': np.float32(0.87732434), 'word': ' First Instance', 'start': 59, 'end': 74}, {'entity_group': 'LABEL_0', 'score': np.float32(0.95050347), 'word': ' held that its review', 'start': 74, 'end': 95}, {'entity_group': 'LABEL_1', 'score': np.float32(0.980888), 'word': ' of', 'start': 95, 'end': 98}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9636205), 'word': ' Salzgitter’', 'start': 98, 'end': 110}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99474317), 'word': 's first three', 'start': 110, 'end': 123}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99847734), 'word': ' pleas showed', 'start': 123, 'end': 136}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99727696), 'word': ' sufficiently', 'start': 136, 'end': 149}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9093266), 'word': ' that', 'start': 149, 'end': 154}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9973672), 'word': ' the', 'start': 154, 'end': 158}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9968918), 'word': ' obligation to', 'start': 158, 'end': 172}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9988041), 'word': ' state reasons was', 'start': 172, 'end': 190}, {'entity_group': 'LABEL_0', 'score': np.float32(0.841414), 'word': ' complied with', 'start': 190, 'end': 204}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8377107), 'word': ' in the contested', 'start': 204, 'end': 221}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999907), 'word': ' decision', 'start': 221, 'end': 230}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5682711), 'word': '.', 'start': 230, 'end': 231}]"
The Commission’s analysis justifying the application of Article 4(c) CS to the aid at issue is set out clearly and unambiguously in paragraph 66 of the contested decision.,prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.997022), 'word': 'The', 'start': 0, 'end': 3}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9987831), 'word': ' Commission’', 'start': 3, 'end': 15}, {'entity_group': 'LABEL_1', 'score': np.float32(0.71707994), 'word': 's', 'start': 15, 'end': 16}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999957), 'word': ' analysis', 'start': 16, 'end': 25}, {'entity_group': 'LABEL_1', 'score': np.float32(0.72630614), 'word': ' justifying the', 'start': 25, 'end': 40}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99377316), 'word': ' application', 'start': 40, 'end': 52}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9837219), 'word': ' of', 'start': 52, 'end': 55}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99017805), 'word': ' Article', 'start': 55, 'end': 63}, {'entity_group': 'LABEL_1', 'score': np.float32(0.96797425), 'word': ' ', 'start': 63, 'end': 64}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99850047), 'word': '4', 'start': 64, 'end': 65}, {'entity_group': 'LABEL_1', 'score': np.float32(0.92497313), 'word': '(', 'start': 65, 'end': 66}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9995497), 'word': 'c)', 'start': 66, 'end': 68}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9830782), 'word': ' CS', 'start': 68, 'end': 71}, {'entity_group': 'LABEL_0', 'score': np.float32(0.94262344), 'word': ' to the aid at issue is set out clearly', 'start': 71, 'end': 110}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7146255), 'word': ' and un', 'start': 110, 'end': 117}, {'entity_group': 'LABEL_0', 'score': np.float32(0.93746346), 'word': 'ambiguously in paragraph 66', 'start': 117, 'end': 144}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8321951), 'word': ' of the', 'start': 144, 'end': 151}, {'entity_group': 'LABEL_0', 'score': np.float32(0.95794374), 'word': ' contested decision.', 'start': 151, 'end': 171}]"
