text,label,dhananjay_events
It follows that the ground of appeal alleging misuse of powers must be rejected.,prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9501723), 'word': 'It follows that the ground of appeal alleging misuse of powers must be rejected.', 'start': 0, 'end': 80}]"
"As regards the ground of appeal based on a failure to state the grounds of the judgment under appeal on this point, it must be held that Ramondín did not raise that plea in its appeal.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.98685324), 'word': 'As regards', 'start': 0, 'end': 10}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8341742), 'word': ' the', 'start': 10, 'end': 14}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9885216), 'word': ' ground of appeal based on a', 'start': 14, 'end': 42}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6253519), 'word': ' failure', 'start': 42, 'end': 50}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9845071), 'word': ' to', 'start': 50, 'end': 53}, {'entity_group': 'LABEL_1', 'score': np.float32(0.92341554), 'word': ' state the grounds of', 'start': 53, 'end': 74}, {'entity_group': 'LABEL_0', 'score': np.float32(0.87393475), 'word': ' the judgment', 'start': 74, 'end': 87}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9971765), 'word': ' under', 'start': 87, 'end': 93}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9219882), 'word': ' appeal on this point, it must be held that Ramondín did not raise that plea', 'start': 93, 'end': 169}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99279237), 'word': ' in its', 'start': 169, 'end': 176}, {'entity_group': 'LABEL_0', 'score': np.float32(0.7842789), 'word': ' appeal.', 'start': 176, 'end': 184}]"
"In stating, in its pleading lodged on 18 February 2004, that it was maintaining its ground of appeal concerning the failure to state the grounds of the judgment under appeal in relation to the plea alleging misuse of powers, Ramondín is thus, in reality, introducing a new plea in law.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.97615933), 'word': 'In stating', 'start': 0, 'end': 10}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999714), 'word': ',', 'start': 10, 'end': 11}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9480858), 'word': ' in its', 'start': 11, 'end': 18}, {'entity_group': 'LABEL_0', 'score': np.float32(1.0), 'word': ' pleading', 'start': 18, 'end': 27}, {'entity_group': 'LABEL_1', 'score': np.float32(0.85541147), 'word': ' lodged', 'start': 27, 'end': 34}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98090714), 'word': ' on 18 February 2004, that it was', 'start': 34, 'end': 67}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9987842), 'word': ' maintaining its', 'start': 67, 'end': 83}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9973641), 'word': ' ground', 'start': 83, 'end': 90}, {'entity_group': 'LABEL_1', 'score': np.float32(0.75832015), 'word': ' of', 'start': 90, 'end': 93}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8490578), 'word': ' appeal concerning the failure', 'start': 93, 'end': 123}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8762701), 'word': ' to state the', 'start': 123, 'end': 136}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9693113), 'word': ' grounds', 'start': 136, 'end': 144}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9804617), 'word': ' of the', 'start': 144, 'end': 151}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999999), 'word': ' judgment', 'start': 151, 'end': 160}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9998222), 'word': ' under', 'start': 160, 'end': 166}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9978585), 'word': ' appeal in', 'start': 166, 'end': 176}, {'entity_group': 'LABEL_1', 'score': np.float32(0.83853483), 'word': ' relation to the', 'start': 176, 'end': 192}, {'entity_group': 'LABEL_0', 'score': np.float32(1.0), 'word': ' plea', 'start': 192, 'end': 197}, {'entity_group': 'LABEL_1', 'score': np.float32(0.92039025), 'word': ' alleging', 'start': 197, 'end': 206}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9366109), 'word': ' misuse of powers', 'start': 206, 'end': 223}, {'entity_group': 'LABEL_1', 'score': np.float32(0.997022), 'word': ',', 'start': 223, 'end': 224}, {'entity_group': 'LABEL_0', 'score': np.float32(0.7294019), 'word': ' R', 'start': 224, 'end': 226}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7869916), 'word': 'amond', 'start': 226, 'end': 231}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999952), 'word': 'ín is', 'start': 231, 'end': 236}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9769934), 'word': ' thus', 'start': 236, 'end': 241}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97606534), 'word': ', in reality, introducing', 'start': 241, 'end': 266}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8918018), 'word': ' a new', 'start': 266, 'end': 272}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99998903), 'word': ' plea', 'start': 272, 'end': 277}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8542672), 'word': ' in', 'start': 277, 'end': 280}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9931133), 'word': ' law.', 'start': 280, 'end': 285}]"
That plea is inadmissible under Articles 42(2) and 118 of the Rules of Procedure of the Court of Justice.,prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9632356), 'word': 'That plea is inadmissible under Articles 42(2) and', 'start': 0, 'end': 50}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8656567), 'word': ' ', 'start': 50, 'end': 51}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9963955), 'word': '118 of the Rules of Procedure of', 'start': 51, 'end': 83}, {'entity_group': 'LABEL_1', 'score': np.float32(0.984814), 'word': ' the', 'start': 83, 'end': 87}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999329), 'word': ' Court', 'start': 87, 'end': 93}, {'entity_group': 'LABEL_1', 'score': np.float32(0.97474015), 'word': ' of', 'start': 93, 'end': 96}, {'entity_group': 'LABEL_0', 'score': np.float32(0.999958), 'word': ' Justice.', 'start': 96, 'end': 105}]"
"As regards the Territorio Histórico de Álava, which put forward a ground of appeal concerning failure to state the grounds of the judgment under appeal and maintained it in its pleading lodged on 20 February 2004, it is to be noted that that judgment states:",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.98685324), 'word': 'As regards', 'start': 0, 'end': 10}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8341735), 'word': ' the', 'start': 10, 'end': 14}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9358189), 'word': ' Territorio', 'start': 14, 'end': 25}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999355), 'word': ' Histórico', 'start': 25, 'end': 35}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999441), 'word': ' de', 'start': 35, 'end': 38}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98626375), 'word': ' Á', 'start': 38, 'end': 40}, {'entity_group': 'LABEL_0', 'score': np.float32(0.90655106), 'word': 'lava, which put forward', 'start': 40, 'end': 63}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8304783), 'word': ' a', 'start': 63, 'end': 65}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999981), 'word': ' ground', 'start': 65, 'end': 72}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9998179), 'word': ' of', 'start': 72, 'end': 75}, {'entity_group': 'LABEL_0', 'score': np.float32(0.999811), 'word': ' appeal', 'start': 75, 'end': 82}, {'entity_group': 'LABEL_1', 'score': np.float32(0.69636005), 'word': ' concerning', 'start': 82, 'end': 93}, {'entity_group': 'LABEL_0', 'score': np.float32(0.6226283), 'word': ' failure to', 'start': 93, 'end': 104}, {'entity_group': 'LABEL_1', 'score': np.float32(0.97765625), 'word': ' state the', 'start': 104, 'end': 114}, {'entity_group': 'LABEL_0', 'score': np.float32(0.76930445), 'word': ' grounds', 'start': 114, 'end': 122}, {'entity_group': 'LABEL_1', 'score': np.float32(0.78788054), 'word': ' of the', 'start': 122, 'end': 129}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999905), 'word': ' judgment', 'start': 129, 'end': 138}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99976546), 'word': ' under', 'start': 138, 'end': 144}, {'entity_group': 'LABEL_0', 'score': np.float32(0.88866395), 'word': ' appeal and maintained it in', 'start': 144, 'end': 172}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9984322), 'word': ' its', 'start': 172, 'end': 176}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9048017), 'word': ' pleading lodged on 20 February', 'start': 176, 'end': 207}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8922448), 'word': ' 2', 'start': 207, 'end': 209}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9179953), 'word': '004, it', 'start': 209, 'end': 216}, {'entity_group': 'LABEL_1', 'score': np.float32(0.60676455), 'word': ' is to', 'start': 216, 'end': 222}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8830433), 'word': ' be noted that that judgment states:', 'start': 222, 'end': 258}]"
"at paragraph 85, that all the applicants’ arguments were based on speculation regarding possible underlying reasons for the contested decision and that they had not even shown that any harmonisation had in fact been achieved at Community level by the contested decision;",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.97375965), 'word': 'at paragraph 85', 'start': 0, 'end': 15}, {'entity_group': 'LABEL_1', 'score': np.float32(0.95105064), 'word': ',', 'start': 15, 'end': 16}, {'entity_group': 'LABEL_0', 'score': np.float32(0.91824466), 'word': ' that all the applicants’ arguments', 'start': 16, 'end': 51}, {'entity_group': 'LABEL_1', 'score': np.float32(0.63508934), 'word': ' were', 'start': 51, 'end': 56}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999994), 'word': ' based', 'start': 56, 'end': 62}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98684627), 'word': ' on', 'start': 62, 'end': 65}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9975562), 'word': ' speculation regarding', 'start': 65, 'end': 87}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9990902), 'word': ' possible', 'start': 87, 'end': 96}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9981022), 'word': ' underlying reasons', 'start': 96, 'end': 115}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7954035), 'word': ' for the contested', 'start': 115, 'end': 133}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9156338), 'word': ' decision and that they had', 'start': 133, 'end': 160}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9923423), 'word': ' not even shown', 'start': 160, 'end': 175}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9308653), 'word': ' that', 'start': 175, 'end': 180}, {'entity_group': 'LABEL_1', 'score': np.float32(0.60695386), 'word': ' any', 'start': 180, 'end': 184}, {'entity_group': 'LABEL_0', 'score': np.float32(0.978694), 'word': ' harmonisation had in fact been achieved at Community level by the contested decision;', 'start': 184, 'end': 270}]"
"at paragraph 86, that the Territorio Histórico de Álava referred to the cases which gave rise to the order of the President of the Court of Justice of 16 February 2000 in Joined Cases C-400/97 to C‑402/97 Juntas Generales de Guipúzcoa and Others [2000] ECR I-1073, cases in which the Commission, in the applicant’s submission, undermined the legislative capacity of the Basque authorities in the field of taxation in finding that the Normas Forales constituted State aid since they were applicable exclusively to a particular area of a Member State;",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.97376), 'word': 'at paragraph 86', 'start': 0, 'end': 15}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99525756), 'word': ',', 'start': 15, 'end': 16}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9843366), 'word': ' that the Territorio', 'start': 16, 'end': 36}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9998197), 'word': ' Histórico', 'start': 36, 'end': 46}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9988122), 'word': ' de', 'start': 46, 'end': 49}, {'entity_group': 'LABEL_1', 'score': np.float32(0.81359977), 'word': ' Álava referred', 'start': 49, 'end': 64}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9968325), 'word': ' to the cases which', 'start': 64, 'end': 83}, {'entity_group': 'LABEL_1', 'score': np.float32(0.90577495), 'word': ' gave', 'start': 83, 'end': 88}, {'entity_group': 'LABEL_0', 'score': np.float32(0.83848435), 'word': ' rise', 'start': 88, 'end': 93}, {'entity_group': 'LABEL_1', 'score': np.float32(0.80462605), 'word': ' to the', 'start': 93, 'end': 100}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9258421), 'word': ' order of the President of the Court', 'start': 100, 'end': 136}, {'entity_group': 'LABEL_1', 'score': np.float32(0.89123964), 'word': ' of', 'start': 136, 'end': 139}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9788679), 'word': ' Justice of 16 February ', 'start': 139, 'end': 163}, {'entity_group': 'LABEL_1', 'score': np.float32(0.83433926), 'word': '2', 'start': 163, 'end': 164}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999468), 'word': '000', 'start': 164, 'end': 167}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8788922), 'word': ' in Joined', 'start': 167, 'end': 177}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99920905), 'word': ' Cases C-400/97 to C', 'start': 177, 'end': 197}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8690852), 'word': '‑4', 'start': 197, 'end': 199}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9994705), 'word': '02', 'start': 199, 'end': 201}, {'entity_group': 'LABEL_1', 'score': np.float32(0.999982), 'word': '/', 'start': 201, 'end': 202}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9762061), 'word': '97 J', 'start': 202, 'end': 206}, {'entity_group': 'LABEL_1', 'score': np.float32(0.90386444), 'word': 'untas Generales de Gu', 'start': 206, 'end': 227}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8955564), 'word': 'ipúzcoa', 'start': 227, 'end': 234}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9997222), 'word': ' and', 'start': 234, 'end': 238}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9763907), 'word': ' Others [2000] ECR I-1073, cases in which', 'start': 238, 'end': 279}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5861474), 'word': ' the', 'start': 279, 'end': 283}, {'entity_group': 'LABEL_0', 'score': np.float32(0.998945), 'word': ' Commission, in', 'start': 283, 'end': 298}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9986142), 'word': ' the', 'start': 298, 'end': 302}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999948), 'word': ' applicant’', 'start': 302, 'end': 313}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9304816), 'word': 's', 'start': 313, 'end': 314}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999994), 'word': ' submission,', 'start': 314, 'end': 326}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9992151), 'word': ' undermined', 'start': 326, 'end': 337}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8858824), 'word': ' the legislative capacity of the Basque authorities in the field', 'start': 337, 'end': 401}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9714452), 'word': ' of', 'start': 401, 'end': 404}, {'entity_group': 'LABEL_0', 'score': np.float32(0.991591), 'word': ' taxation in finding that the Norm', 'start': 404, 'end': 438}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9689965), 'word': 'as Forales', 'start': 438, 'end': 448}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9863911), 'word': ' constituted State aid since they were applicable exclusively to a particular area of a', 'start': 448, 'end': 535}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99995446), 'word': ' Member', 'start': 535, 'end': 542}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99980414), 'word': ' State;', 'start': 542, 'end': 549}]"
"at paragraph 87, that the last-mentioned argument had to be rejected, since in the contested decision the Commission had not taken the criterion of regional selectivity as a basis for establishing that the tax advantages from which Ramondín benefited constituted State aid falling within the scope of Article 92 of the EC Treaty (now, after amendment, Article 87 EC).",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9737604), 'word': 'at paragraph 87', 'start': 0, 'end': 15}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99273926), 'word': ',', 'start': 15, 'end': 16}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9693111), 'word': ' that the last-', 'start': 16, 'end': 31}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999603), 'word': 'mentioned', 'start': 31, 'end': 40}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999475), 'word': ' argument', 'start': 40, 'end': 49}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9859503), 'word': ' had', 'start': 49, 'end': 53}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9402987), 'word': ' to be rejected, since in the', 'start': 53, 'end': 82}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8726518), 'word': ' contested', 'start': 82, 'end': 92}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99998415), 'word': ' decision', 'start': 92, 'end': 101}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9379393), 'word': ' the', 'start': 101, 'end': 105}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9006159), 'word': ' Commission', 'start': 105, 'end': 116}, {'entity_group': 'LABEL_1', 'score': np.float32(0.86077994), 'word': ' had', 'start': 116, 'end': 120}, {'entity_group': 'LABEL_0', 'score': np.float32(0.89809674), 'word': ' not taken the criterion of regional selectivity', 'start': 120, 'end': 168}, {'entity_group': 'LABEL_1', 'score': np.float32(0.978967), 'word': ' as', 'start': 168, 'end': 171}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9932762), 'word': ' a basis for establishing that the tax advantages from which Ramondín benefited constituted State aid falling within', 'start': 171, 'end': 287}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99952865), 'word': ' the', 'start': 287, 'end': 291}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999774), 'word': ' scope', 'start': 291, 'end': 297}, {'entity_group': 'LABEL_1', 'score': np.float32(0.999423), 'word': ' of', 'start': 297, 'end': 300}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99994874), 'word': ' Article', 'start': 300, 'end': 308}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9942549), 'word': ' ', 'start': 308, 'end': 309}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9875531), 'word': '92 of the EC Treaty (now, after', 'start': 309, 'end': 340}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9342349), 'word': ' amendment,', 'start': 340, 'end': 351}, {'entity_group': 'LABEL_0', 'score': np.float32(1.0), 'word': ' Article', 'start': 351, 'end': 359}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9861735), 'word': ' ', 'start': 359, 'end': 360}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99014723), 'word': '87', 'start': 360, 'end': 362}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8323414), 'word': ' EC', 'start': 362, 'end': 365}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999174), 'word': ').', 'start': 365, 'end': 367}]"
That statement of the grounds appears adequate in the light of the arguments presented before the Court of First Instance in the application and the reply.,prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9958235), 'word': 'That statement of the grounds appears adequate in', 'start': 0, 'end': 49}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9504384), 'word': ' the', 'start': 49, 'end': 53}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9355088), 'word': ' light of the arguments presented before the Court of First Instance in the application', 'start': 53, 'end': 140}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9615416), 'word': ' and', 'start': 140, 'end': 144}, {'entity_group': 'LABEL_0', 'score': np.float32(0.86156106), 'word': ' the reply.', 'start': 144, 'end': 155}]"
Those arguments did not include any reference to withdrawal of a series of tax measures from a list drawn up by a group set up within the Council.,prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.90285033), 'word': 'Those arguments did not', 'start': 0, 'end': 23}, {'entity_group': 'LABEL_1', 'score': np.float32(0.96924466), 'word': ' include', 'start': 23, 'end': 31}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9613449), 'word': ' any reference to withdrawal of', 'start': 31, 'end': 62}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5411935), 'word': ' a', 'start': 62, 'end': 64}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99940205), 'word': ' series', 'start': 64, 'end': 71}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5423857), 'word': ' of', 'start': 71, 'end': 74}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99973273), 'word': ' tax measures', 'start': 74, 'end': 87}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9918859), 'word': ' from', 'start': 87, 'end': 92}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8551406), 'word': ' a list drawn up by a group', 'start': 92, 'end': 119}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8457992), 'word': ' set', 'start': 119, 'end': 123}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9914891), 'word': ' up within the Council.', 'start': 123, 'end': 146}]"
"It must be borne in mind that to allow a party to put forward for the first time before the Court of Justice a plea in law which it has not raised before the Court of First Instance would be to allow it to bring before the Court, whose jurisdiction in appeals is limited, a case of wider ambit than that which came before the Court of First Instance.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9427516), 'word': 'It must be borne in mind that to allow a party to put forward', 'start': 0, 'end': 61}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9381744), 'word': ' for', 'start': 61, 'end': 65}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98350626), 'word': ' the', 'start': 65, 'end': 69}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9637151), 'word': ' first', 'start': 69, 'end': 75}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98369014), 'word': ' time before the Court', 'start': 75, 'end': 97}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999856), 'word': ' of', 'start': 97, 'end': 100}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9750583), 'word': ' Justice a plea in', 'start': 100, 'end': 118}, {'entity_group': 'LABEL_1', 'score': np.float32(0.975178), 'word': ' law', 'start': 118, 'end': 122}, {'entity_group': 'LABEL_0', 'score': np.float32(0.94848305), 'word': ' which it has', 'start': 122, 'end': 135}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8237378), 'word': ' not', 'start': 135, 'end': 139}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9934584), 'word': ' raised before the Court', 'start': 139, 'end': 163}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9946995), 'word': ' of First', 'start': 163, 'end': 172}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96646553), 'word': ' Instance would be to allow it to bring before the Court, whose jurisdiction', 'start': 172, 'end': 248}, {'entity_group': 'LABEL_1', 'score': np.float32(0.999905), 'word': ' in', 'start': 248, 'end': 251}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8475681), 'word': ' appeals', 'start': 251, 'end': 259}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99989927), 'word': ' is', 'start': 259, 'end': 262}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999304), 'word': ' limited', 'start': 262, 'end': 270}, {'entity_group': 'LABEL_1', 'score': np.float32(0.83590287), 'word': ',', 'start': 270, 'end': 271}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99823767), 'word': ' a case', 'start': 271, 'end': 278}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8265979), 'word': ' of wider amb', 'start': 278, 'end': 291}, {'entity_group': 'LABEL_0', 'score': np.float32(0.94129306), 'word': 'it than that which came before the Court of First Instance.', 'start': 291, 'end': 350}]"
