text,label,dhananjay_events
"That objective is attained once the aid in question, together, where appropriate, with default interest, has been repaid by the recipient, or, in other words, by the undertakings which actually enjoyed the benefit of it.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9990096), 'word': 'That objective', 'start': 0, 'end': 14}, {'entity_group': 'LABEL_1', 'score': np.float32(0.51704794), 'word': ' is', 'start': 14, 'end': 17}, {'entity_group': 'LABEL_0', 'score': np.float32(0.7672495), 'word': ' attained once', 'start': 17, 'end': 31}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99849224), 'word': ' the', 'start': 31, 'end': 35}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999964), 'word': ' aid', 'start': 35, 'end': 39}, {'entity_group': 'LABEL_1', 'score': np.float32(0.78536415), 'word': ' in', 'start': 39, 'end': 42}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99998283), 'word': ' question', 'start': 42, 'end': 51}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9191847), 'word': ',', 'start': 51, 'end': 52}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8976656), 'word': ' together, where appropriate', 'start': 52, 'end': 80}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99895966), 'word': ',', 'start': 80, 'end': 81}, {'entity_group': 'LABEL_0', 'score': np.float32(0.5061851), 'word': ' with', 'start': 81, 'end': 86}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99984753), 'word': ' default', 'start': 86, 'end': 94}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9992549), 'word': ' interest', 'start': 94, 'end': 103}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9949521), 'word': ',', 'start': 103, 'end': 104}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8378124), 'word': ' has', 'start': 104, 'end': 108}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8779958), 'word': ' been', 'start': 108, 'end': 113}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9938507), 'word': ' repaid by the recipient,', 'start': 113, 'end': 138}, {'entity_group': 'LABEL_1', 'score': np.float32(0.522457), 'word': ' or', 'start': 138, 'end': 141}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97801495), 'word': ', in other words, by', 'start': 141, 'end': 161}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99996245), 'word': ' the', 'start': 161, 'end': 165}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9683378), 'word': ' undertakings which actually enjoyed the benefit of it.', 'start': 165, 'end': 220}]"
"By repaying the aid, the recipient forfeits the advantage which it had enjoyed over its competitors on the market, and the situation prior to payment of the aid is restored (judgment of 29 April 2004, Germany v Commission, C‑277/00, EU:C:2004:238, paragraph 75 and the case-law cited).",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.86641467), 'word': 'By', 'start': 0, 'end': 2}, {'entity_group': 'LABEL_1', 'score': np.float32(0.91395897), 'word': ' repa', 'start': 2, 'end': 7}, {'entity_group': 'LABEL_0', 'score': np.float32(0.87781626), 'word': 'ying', 'start': 7, 'end': 11}, {'entity_group': 'LABEL_1', 'score': np.float32(0.59279007), 'word': ' the', 'start': 11, 'end': 15}, {'entity_group': 'LABEL_0', 'score': np.float32(0.971284), 'word': ' aid, the recipient forfeits the advantage which it had enjoyed over its competitors on the market, and the situation', 'start': 15, 'end': 132}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99941134), 'word': ' prior', 'start': 132, 'end': 138}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9654053), 'word': ' to payment of the aid is restored', 'start': 138, 'end': 172}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9997813), 'word': ' (', 'start': 172, 'end': 174}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9498108), 'word': 'judgment of 29 April 2004, Germany v Commission,', 'start': 174, 'end': 222}, {'entity_group': 'LABEL_1', 'score': np.float32(0.69571126), 'word': ' C', 'start': 222, 'end': 224}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98935115), 'word': '‑277/00,', 'start': 224, 'end': 232}, {'entity_group': 'LABEL_1', 'score': np.float32(0.96120673), 'word': ' EU', 'start': 232, 'end': 235}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9574536), 'word': ':C', 'start': 235, 'end': 237}, {'entity_group': 'LABEL_1', 'score': np.float32(0.86669713), 'word': ':20', 'start': 237, 'end': 240}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9832242), 'word': '04:238, paragraph 75 and the case-', 'start': 240, 'end': 274}, {'entity_group': 'LABEL_1', 'score': np.float32(0.83628047), 'word': 'law', 'start': 274, 'end': 277}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97506356), 'word': ' cited).', 'start': 277, 'end': 285}]"
"Second, the recovery of unlawful aid with a view to re-establishing the status quo ante does not imply reconstructing past events differently on the basis of hypothetical elements such as the choices, often numerous, which could have been made by the operators concerned, since the choices actually made with the aid might prove to be irreversible (judgment of 15 December 2005, Unicredito Italiano, C‑148/04, EU:C:2005:774, paragraph 118).",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.7553371), 'word': 'Second,', 'start': 0, 'end': 7}, {'entity_group': 'LABEL_1', 'score': np.float32(0.89339024), 'word': ' the', 'start': 7, 'end': 11}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99993587), 'word': ' recovery', 'start': 11, 'end': 20}, {'entity_group': 'LABEL_1', 'score': np.float32(0.982044), 'word': ' of unlawful', 'start': 20, 'end': 32}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9864112), 'word': ' aid with a view', 'start': 32, 'end': 48}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7740025), 'word': ' to', 'start': 48, 'end': 51}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96688056), 'word': ' re-establishing the status quo ante does not', 'start': 51, 'end': 96}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8975723), 'word': ' imply reconstru', 'start': 96, 'end': 112}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9587819), 'word': 'cting past events differently on the basis of hypothetical elements such as the choices, often numerous, which could', 'start': 112, 'end': 228}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98288524), 'word': ' have', 'start': 228, 'end': 233}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9953055), 'word': ' been made by the operators concerned, since the choices actually made with the aid might prove to be irreversible (judgment of 15 December', 'start': 233, 'end': 372}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8028966), 'word': ' 2', 'start': 372, 'end': 374}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9616623), 'word': '005,', 'start': 374, 'end': 378}, {'entity_group': 'LABEL_1', 'score': np.float32(0.90768504), 'word': ' Unic', 'start': 378, 'end': 383}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98201746), 'word': 'redito Italiano, C‑148/04, EU:C', 'start': 383, 'end': 414}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9830087), 'word': ':20', 'start': 414, 'end': 417}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99231106), 'word': '05:774, paragraph 118).', 'start': 417, 'end': 440}]"
"It follows, as the Advocate General observed, in essence, in point 62 of his Opinion, that recovery of such aid entails the restitution of the advantage procured by the aid for the recipient, not the restitution of any economic benefit the recipient may have enjoyed as a result of exploiting the advantage.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.94502956), 'word': 'It follows, as the Advocate General', 'start': 0, 'end': 35}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6121573), 'word': ' observed', 'start': 35, 'end': 44}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9709343), 'word': ', in essence,', 'start': 44, 'end': 57}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9189165), 'word': ' in', 'start': 57, 'end': 60}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99468213), 'word': ' point', 'start': 60, 'end': 66}, {'entity_group': 'LABEL_1', 'score': np.float32(0.94427246), 'word': ' ', 'start': 66, 'end': 67}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999993), 'word': '62', 'start': 67, 'end': 69}, {'entity_group': 'LABEL_1', 'score': np.float32(0.75449204), 'word': ' of his', 'start': 69, 'end': 76}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9407105), 'word': ' Opinion, that recovery of such aid', 'start': 76, 'end': 111}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7417679), 'word': ' entails the', 'start': 111, 'end': 123}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99561703), 'word': ' restitution of the advantage procured by the aid for the recipient, not', 'start': 123, 'end': 195}, {'entity_group': 'LABEL_1', 'score': np.float32(0.86811453), 'word': ' the', 'start': 195, 'end': 199}, {'entity_group': 'LABEL_0', 'score': np.float32(0.997087), 'word': ' restitution of', 'start': 199, 'end': 214}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9760612), 'word': ' any', 'start': 214, 'end': 218}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9978761), 'word': ' economic benefit the recipient may have enjoyed as a result of exploiting the advantage.', 'start': 218, 'end': 307}]"
"That benefit may not be the same as the advantage constituting the aid and there may indeed be no such benefit, but that cannot justify any failure to recover that aid or the recovery of a different sum from that constituting the advantage procured by the unlawful aid in question.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.989725), 'word': 'That benefit may not be the same as', 'start': 0, 'end': 35}, {'entity_group': 'LABEL_1', 'score': np.float32(0.62898904), 'word': ' the', 'start': 35, 'end': 39}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99954593), 'word': ' advantage constituting the aid and there may indeed', 'start': 39, 'end': 91}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5561085), 'word': ' be', 'start': 91, 'end': 94}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97890997), 'word': ' no such benefit', 'start': 94, 'end': 110}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9800978), 'word': ',', 'start': 110, 'end': 111}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9888004), 'word': ' but that cannot justify any failure to recover that aid', 'start': 111, 'end': 167}, {'entity_group': 'LABEL_1', 'score': np.float32(0.950977), 'word': ' or the', 'start': 167, 'end': 174}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9998851), 'word': ' recovery', 'start': 174, 'end': 183}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7719112), 'word': ' of a', 'start': 183, 'end': 188}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9847171), 'word': ' different sum from that constituting the advantage procured by the', 'start': 188, 'end': 255}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9705906), 'word': ' unlawful', 'start': 255, 'end': 264}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9986681), 'word': ' aid in question.', 'start': 264, 'end': 281}]"
"With regard, in particular, to unlawful aid granted in the form of a tax advantage, it is also the Court’s settled case-law that recovery of aid means that the transactions actually carried out by the recipients of the aid in question must be subject to the tax treatment which the recipients would have received in the absence of the unlawful aid (see, to that effect, judgment of 15 December 2005, Unicredito Italiano, C‑148/04, EU:C:2005:774, paragraph 119).",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.8708505), 'word': 'With regard, in particular,', 'start': 0, 'end': 27}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9789175), 'word': ' to unlawful', 'start': 27, 'end': 39}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999987), 'word': ' aid granted', 'start': 39, 'end': 51}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99972135), 'word': ' in', 'start': 51, 'end': 54}, {'entity_group': 'LABEL_0', 'score': np.float32(0.82385707), 'word': ' the form', 'start': 54, 'end': 63}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9970305), 'word': ' of', 'start': 63, 'end': 66}, {'entity_group': 'LABEL_0', 'score': np.float32(0.981104), 'word': ' a tax advantage, it is also the Court’s settled case-law that recovery of aid', 'start': 66, 'end': 144}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99212635), 'word': ' means', 'start': 144, 'end': 150}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9863482), 'word': ' that the transactions actually carried out by the recipients of the aid in question must be subject', 'start': 150, 'end': 250}, {'entity_group': 'LABEL_1', 'score': np.float32(0.764586), 'word': ' to the tax', 'start': 250, 'end': 261}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99937135), 'word': ' treatment which the recipients would have received in the absence of the unlawful aid', 'start': 261, 'end': 347}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9165516), 'word': ' (see,', 'start': 347, 'end': 353}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97629595), 'word': ' to that effect', 'start': 353, 'end': 368}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9789316), 'word': ',', 'start': 368, 'end': 369}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98645043), 'word': ' judgment of 15 December', 'start': 369, 'end': 393}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9285318), 'word': ' ', 'start': 393, 'end': 394}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96785134), 'word': '2005', 'start': 394, 'end': 398}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9516698), 'word': ',', 'start': 398, 'end': 399}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9311082), 'word': ' Unicredito Italiano, C‑148/04, EU:C', 'start': 399, 'end': 435}, {'entity_group': 'LABEL_1', 'score': np.float32(0.88685876), 'word': ':20', 'start': 435, 'end': 438}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98597836), 'word': '05:774, paragraph 119).', 'start': 438, 'end': 461}]"
"In the present cases, the tax advantage conferred by ATT consisted, according to the decision at issue, in the application during the period in question of different tax rates, which had the effect of conferring a benefit on airlines in Ireland that had to pay the EUR 2 tax rate by comparison with other airlines that had to pay EUR 10 per passenger during the same period.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.9547151), 'word': 'In', 'start': 0, 'end': 2}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9980869), 'word': ' the present cases', 'start': 2, 'end': 20}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7296436), 'word': ',', 'start': 20, 'end': 21}, {'entity_group': 'LABEL_0', 'score': np.float32(0.90776616), 'word': ' the tax advantage conferred by', 'start': 21, 'end': 52}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8283894), 'word': ' ATT', 'start': 52, 'end': 56}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99139947), 'word': ' consisted, according to the decision at issue, in the application during', 'start': 56, 'end': 129}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8969817), 'word': ' the', 'start': 129, 'end': 133}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99995375), 'word': ' period', 'start': 133, 'end': 140}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7611567), 'word': ' in', 'start': 140, 'end': 143}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999695), 'word': ' question', 'start': 143, 'end': 152}, {'entity_group': 'LABEL_1', 'score': np.float32(0.95885295), 'word': ' of different tax', 'start': 152, 'end': 169}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9400003), 'word': ' rates', 'start': 169, 'end': 175}, {'entity_group': 'LABEL_1', 'score': np.float32(0.90532), 'word': ',', 'start': 175, 'end': 176}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999464), 'word': ' which', 'start': 176, 'end': 182}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9583422), 'word': ' had', 'start': 182, 'end': 186}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9483255), 'word': ' the effect of conferring a benefit on airlines', 'start': 186, 'end': 233}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9972589), 'word': ' in', 'start': 233, 'end': 236}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98156816), 'word': ' Ireland that', 'start': 236, 'end': 249}, {'entity_group': 'LABEL_1', 'score': np.float32(0.93844587), 'word': ' had to pay the EUR ', 'start': 249, 'end': 269}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9467242), 'word': '2 tax rate', 'start': 269, 'end': 279}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99140996), 'word': ' by', 'start': 279, 'end': 282}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9914645), 'word': ' comparison with', 'start': 282, 'end': 298}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5780066), 'word': ' other', 'start': 298, 'end': 304}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999921), 'word': ' airlines that', 'start': 304, 'end': 318}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8739498), 'word': ' had to pay', 'start': 318, 'end': 329}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98168397), 'word': ' EUR 10', 'start': 329, 'end': 336}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9313401), 'word': ' per passenger', 'start': 336, 'end': 350}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9993919), 'word': ' during', 'start': 350, 'end': 357}, {'entity_group': 'LABEL_1', 'score': np.float32(0.67263335), 'word': ' the', 'start': 357, 'end': 361}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99954444), 'word': ' same period.', 'start': 361, 'end': 374}]"
"Aer Lingus and Ryanair have failed to demonstrate that, in so far as it establishes the existence of State aid within the meaning of Article 107(1) TFEU, that decision is vitiated by unlawfulness.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.66173685), 'word': 'Aer', 'start': 0, 'end': 3}, {'entity_group': 'LABEL_0', 'score': np.float32(0.950053), 'word': ' Lingus and Ryanair', 'start': 3, 'end': 22}, {'entity_group': 'LABEL_1', 'score': np.float32(0.93714404), 'word': ' have failed', 'start': 22, 'end': 34}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9867757), 'word': ' to', 'start': 34, 'end': 37}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999924), 'word': ' demonstrate', 'start': 37, 'end': 49}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9553133), 'word': ' that,', 'start': 49, 'end': 55}, {'entity_group': 'LABEL_1', 'score': np.float32(0.86808085), 'word': ' in', 'start': 55, 'end': 58}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98394394), 'word': ' so', 'start': 58, 'end': 61}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8658961), 'word': ' far as', 'start': 61, 'end': 68}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9517718), 'word': ' it', 'start': 68, 'end': 71}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9987416), 'word': ' establishes the', 'start': 71, 'end': 87}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9998412), 'word': ' existence', 'start': 87, 'end': 97}, {'entity_group': 'LABEL_1', 'score': np.float32(0.990655), 'word': ' of', 'start': 97, 'end': 100}, {'entity_group': 'LABEL_0', 'score': np.float32(0.7716377), 'word': ' State aid', 'start': 100, 'end': 110}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7269952), 'word': ' within the', 'start': 110, 'end': 121}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97983646), 'word': ' meaning of Article', 'start': 121, 'end': 140}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99878997), 'word': ' ', 'start': 140, 'end': 141}, {'entity_group': 'LABEL_0', 'score': np.float32(0.996562), 'word': '107(1)', 'start': 141, 'end': 147}, {'entity_group': 'LABEL_1', 'score': np.float32(0.97446084), 'word': ' T', 'start': 147, 'end': 149}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97584563), 'word': 'FEU,', 'start': 149, 'end': 153}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8491263), 'word': ' that decision is viti', 'start': 153, 'end': 175}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9553664), 'word': 'ated by unlawfulness', 'start': 175, 'end': 195}, {'entity_group': 'LABEL_1', 'score': np.float32(0.63783264), 'word': '.', 'start': 195, 'end': 196}]"
"In those circumstances, in the light of the considerations set out in paragraphs 89 to 93 above, it must be concluded that restitution of the advantage procured by the aid measure, as identified by the decision at issue, required the Irish tax authorities to recover from the beneficiaries of the lower rate of ATT the difference between the amount of ATT which, in the absence of unlawful aid, should have been paid in respect of each of the flights in question, namely the amount of ATT at the higher rate, and the amount of ATT actually paid — in other words, the amount calculated on the basis of the lower rate of ATT.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.9547156), 'word': 'In', 'start': 0, 'end': 2}, {'entity_group': 'LABEL_0', 'score': np.float32(0.90633124), 'word': ' those circumstances, in the', 'start': 2, 'end': 30}, {'entity_group': 'LABEL_1', 'score': np.float32(0.97383285), 'word': ' light', 'start': 30, 'end': 36}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96639854), 'word': ' of the considerations set', 'start': 36, 'end': 62}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9481355), 'word': ' out', 'start': 62, 'end': 66}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9766451), 'word': ' in paragraphs 89 to 93 above, it must be concluded that restitution of the advantage procured by the aid measure,', 'start': 66, 'end': 180}, {'entity_group': 'LABEL_1', 'score': np.float32(0.95554507), 'word': ' as', 'start': 180, 'end': 183}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9984934), 'word': ' identified by the decision', 'start': 183, 'end': 210}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99805695), 'word': ' at', 'start': 210, 'end': 213}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99998695), 'word': ' issue,', 'start': 213, 'end': 220}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9455818), 'word': ' required the', 'start': 220, 'end': 233}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9765522), 'word': ' Irish tax authorities to recover from the beneficiaries of the lower rate of ATT the difference between', 'start': 233, 'end': 337}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5893483), 'word': ' the', 'start': 337, 'end': 341}, {'entity_group': 'LABEL_0', 'score': np.float32(0.76934487), 'word': ' amount of', 'start': 341, 'end': 351}, {'entity_group': 'LABEL_1', 'score': np.float32(0.94177455), 'word': ' ATT', 'start': 351, 'end': 355}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9382875), 'word': ' which, in the absence of unlawful aid, should have', 'start': 355, 'end': 406}, {'entity_group': 'LABEL_1', 'score': np.float32(0.87463355), 'word': ' been', 'start': 406, 'end': 411}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9990189), 'word': ' paid in respect of', 'start': 411, 'end': 430}, {'entity_group': 'LABEL_1', 'score': np.float32(0.62449104), 'word': ' each', 'start': 430, 'end': 435}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99808264), 'word': ' of', 'start': 435, 'end': 438}, {'entity_group': 'LABEL_1', 'score': np.float32(0.68855697), 'word': ' the', 'start': 438, 'end': 442}, {'entity_group': 'LABEL_0', 'score': np.float32(0.95365494), 'word': ' flights in question, namely the amount of ATT at the higher rate', 'start': 442, 'end': 507}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7651484), 'word': ',', 'start': 507, 'end': 508}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9753602), 'word': ' and the amount of ATT actually paid — in other words, the amount calculated', 'start': 508, 'end': 584}, {'entity_group': 'LABEL_1', 'score': np.float32(0.71395755), 'word': ' on the', 'start': 584, 'end': 591}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99975747), 'word': ' basis', 'start': 591, 'end': 597}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9298015), 'word': ' of the lower', 'start': 597, 'end': 610}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99702466), 'word': ' rate of ATT.', 'start': 610, 'end': 623}]"
"Accordingly, it must be found that, in the present cases, repayment of the aid called for the recovery of a sum of EUR 8 per passenger for each of the flights concerned, as the Commission stated in Article 4 of the decision at issue.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.8507329), 'word': 'Accordingly, it must', 'start': 0, 'end': 20}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99166214), 'word': ' be', 'start': 20, 'end': 23}, {'entity_group': 'LABEL_0', 'score': np.float32(0.94749117), 'word': ' found that, in the present cases, repayment of the aid called for the recovery of', 'start': 23, 'end': 105}, {'entity_group': 'LABEL_1', 'score': np.float32(0.55537266), 'word': ' a', 'start': 105, 'end': 107}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9472878), 'word': ' sum of EUR 8 per passenger for', 'start': 107, 'end': 138}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99962103), 'word': ' each', 'start': 138, 'end': 143}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9242647), 'word': ' of the flights concerned,', 'start': 143, 'end': 169}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9712796), 'word': ' as the', 'start': 169, 'end': 176}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99231094), 'word': ' Commission stated in Article 4 of the decision at issue.', 'start': 176, 'end': 233}]"
